No	Category	Subcategory	Description	Qty	UOM	Price/Unit (RM)	Total (RM)	Update Date	Supplier	Note
340	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 310/310h- (a) 100mm Woodgrain (T)	1	MR	7.8	7.8			
341	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 310/310h- (a) 100mm Woodgrain)	1	MR	7.5	7.5			
342	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 315/315h- (a) 150mm Standard Colour)	1	MR	9.1	9.1			
343	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 315/315h- (a) 150mm Woodgrain (T)	1	MR	11.6	11.6			
344	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 315/315h- (a) 150mm Woodgrain)	1	MR	11.4	11.4			
345	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 320/320h- (a) 200mm Standard Colour)	1	MR	11.60	11.6			
346	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 320/320h- (a) 200mm Woodgrain (T)	1	MR	14.2	14.2			
347	Ceiling	Aluminium Strip Ceiling Panel	Aluminium Strip Ceiling Panel 0.55mm 320/320h- (a) 200mm Woodgrain)	1	MR	13.9	13.9			
348	Ceiling	Ceiling & Partition	A Plus Stopping Compound 20kg	3	BAG	16.5	49.5	2026-01-18	E SHENG HARDWARE (JH) SDN BHD	
349	Ceiling	Ceiling & Partition	A Plus Stopping Compound 20kg	2	BAG	22	44	2025-09-02		
350	Ceiling	Ceiling & Partition	ASG Stopping Compound 18kg	2	BAG	22	44			
351	Ceiling	Ceiling & Partition	Drywall Fibre Joint Tape 50mm x 50m	1	PCS	3	3	2025-08-13		
352	Ceiling	Ceiling & Partition	Fiberglass Tape 4" x 45m Hitz	1	PCS	5	5	2025-08-13		
353	Ceiling	Ceiling Trim	Aluminium Ceiling Trim (STD) 3660mm	1	PCS	8.5	8.5			
354	Ceiling	Ceiling Trim	Aluminium Ceiling Trim (STD) 3660mm	1	LTH	8.5	8.5	2026-01-31	MY STEEL HARDWARE SDN BHD	
355	Ceiling	Ceiling Trim	Aluminium Ceiling Trim (Woodgrain) 3660mm	1	PCS	11.5	11.5			
356	Ceiling	Ceiling Trim	Aluminium Ceiling Trim (Woodgrain) 3660mm	1	LTH	12	12	2026-01-31	MY STEEL HARDWARE SDN BHD	
357	Chemical	Bonding Agent	Worpro Latex 228 Cement Bonding Latex 18L	1	PCS	185	185	2025-11-20	NILAI AGRICULTURE ENTERPRISE	Susu cement
358	Chemical	Bonding Agent	Worpro Latex 228 Cement Bonding Latex 18L	1	PCS	145.00	145	2025-07-31	NILAI AGRICULTURE ENTERPRISE	Susu cement
359	Chemical	Cementitious Compound	Pentens T-200H 20kg Grey	1	BAG	255	255	2025-12-15	NILAI AGRICULTURE ENTERPRISE	
360	Chemical	Cleaner & Degreaser	3R Rust Remover 500ml	1	BTL	24.90	24.9	2026-01-31	CHENG HUAT HARDWARE SDN BHD	src=chenghuatgroup.com.my;brand=3R;mapped_from=Consumables/Cleaning Chemicals
361	Construction Chemical	Bonding Agent	Sika Latex 118 18L	1	PCS	68	68	2025-11-17	E SHENG HARDWARE (JH) SDN BHD	
362	Construction Chemical	Bonding Agent	Worpro Latex 228 18L (Cement Slurry)	1	PCS	123	123	2025-11-20	NILAI AGRICULTURE ENTERPRISE	Malay: Susu Cement
363	Construction Chemical	Cementitious Compound	Mapei Mapefill 318 - Pumpable Multi-Purpose Shrinkage-Compensated Cementitious Grout 25kg	1	BAG	35	35	2026-01-31	CHENG HUAT HARDWARE SDN BHD	src=chenghuatgroup.com.my
364	Construction Chemical	Cementitious Compound	Mapei Mapegrout Patch 218 - General Purpose Shrinkage-Controlled Fibre-Reinforced Patch Repair Mortar 25kg (Grey)	1	BAG	33	33	2026-01-31	CHENG HUAT HARDWARE SDN BHD	src=chenghuatgroup.com.my
365	Construction Chemical	Cementitious Compound	Sika 215 25kg	2	BAG	28	56	2025-09-02		
366	Construction Chemical	Cementitious Compound	Sikaceram-450H Quick-drying Anti-cracking Self-Levelling Floor Screed 20kg	1	BAG	70	70			
367	Construction Chemical	Cementitious Compound	SikaGrout 215 - Pumpable Shrinkage-Compensated Cementitious Grout 25kg	1	BAG	28	28	2026-01-31	CHENG HUAT HARDWARE SDN BHD	src=chenghuatgroup.com.my
368	Construction Chemical	Cementitious Compound	Sikagrout Pumpable Shrinkage Compensated Cementitious Grout	3	BAG	80	240	2025-10-01	E SHENG HARDWARE (JH) SDN BHD	
369	Construction Chemical	Cementitious Compound	Sikagrout Pumpable Shrinkage Compensated Cementitious Grout	1	BAG	82	82			
370	Construction Chemical	Cementitious Compound	Sikagrout Pumpable Shrinkage Compensated Cementitious Grout	1	BAG	25	25	2025-06-18	E SHENG HARDWARE (JH) SDN BHD	
371	Cutting	Cutting & Abrasives	Bosch Grinding Disc 7"	10	PCS	9.5	95	2025-05-21		
372	Cutting	Cutting & Abrasives	Coolman C88 Diamond Blade	1	PCS	20	20	2026-01-27	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	
373	Cutting	Cutting & Abrasives	Coolman U88 Diamond Blade	1	PCS	28	28	2026-01-27	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	
374	Cutting	Cutting & Abrasives	Cutting Disc (Thailand) 105mm x 1.2mm x 16mm	50	PCS	0.9	45	2023-01-12		
375	Cutting	Cutting & Abrasives	Deecut Cutting Disc 105mm x 1.2mm x 16mm	100	PCS	0.8	80	2023-03-15		
376	Cutting	Cutting & Abrasives	Flap Disc 4" Grit 80	20	PCS	3.2	64	2025-05-21		
377	Cutting	Cutting & Abrasives	Glass Cutter	1	PCS	25	25	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
378	Cutting	Cutting & Abrasives	HS6181 20mm Hole Saw	1	PCS	8.5	8.5	2021-03-05	YIT LOONG BUILDING MATERIALS SDN BHD	
379	Cutting	Cutting & Abrasives	HS6181 22mm Hole Saw	1	PCS	8.5	8.5	2021-03-05	YIT LOONG BUILDING MATERIALS SDN BHD	
380	Cutting	Cutting & Abrasives	HS6181 25mm Hole Saw	1	PCS	14.4	14.4	2021-03-05	YIT LOONG BUILDING MATERIALS SDN BHD	
381	Cutting	Cutting & Abrasives	HS6181-M Marksman II 54mm Hole Saw	1	PCS	30	30	2021-03-05	YIT LOONG BUILDING MATERIALS SDN BHD	
382	Cutting	Cutting & Abrasives	Tiger Flat Blade Cutter K-909	1	PCS	12	12	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
383	Cutting	Cutting & Abrasives	Toyo Glass Cutter TC30	1	PCS	48	48	2021-02-08	YIT LOONG BUILDING MATERIALS SDN BHD	
384	Electrical	Back Box	PVC Back Box Concealed Black 3" x 3" (Jointable)	1	PCS	0.4	0.4	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
385	Electrical	Back Box	PVC Back Box Concealed White 3" x 3"	1	PCS	0.5	0.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
386	Electrical	Back Box	PVC Back Box Concealed White 3" x 7" Double (Separate)	1	PCS	1.5	1.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
387	Electrical	Back Box	PVC Back Box Surface White 3" x 10" Triple	1	PCS	2.5	2.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
388	Electrical	Back Box	PVC Back Box Surface White 3" x 13" 4-Way	1	PCS	3.5	3.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
389	Electrical	Back Box	PVC Back Box Surface White 3" x 3" Single	1	PCS	0.6	0.6	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
390	Electrical	Back Box	PVC Back Box Surface White 3" x 6" Double (Ganged)	1	PCS	1.5	1.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Malay: sekali
391	Electrical	Back Box	PVC Back Box Surface White 3" x 7" Double (Separate)	1	PCS	1.2	1.2	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
392	Electrical	Back Box	PVC Concealed Box 1 Gang	30	UNIT	0.35	10.5			
393	Electrical	Cable Lug	Sino Cable Lug 1.5mm2 M5	1	PCS	0.3	0.3	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
394	Electrical	Cable Lug	Sino Cable Lug 10mm2 M8	1	PCS	0.6	0.6	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
395	Electrical	Cable Lug	Sino Cable Lug 16mm2 M8/M10	1	PCS	0.7	0.7	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
396	Electrical	Cable Lug	Sino Cable Lug 2.5mm2 M5	1	PCS	0.3	0.3	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
397	Electrical	Cable Lug	Sino Cable Lug 25mm2 M8/M10	1	PCS	0.8	0.8	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
398	Electrical	Cable Lug	Sino Cable Lug 4.0mm2 M5	1	PCS	0.4	0.4	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
399	Electrical	Cable Lug	Sino Cable Lug 4mm2 M5	1	PCS	0.4	0.4	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
400	Electrical	Cable Lug	Sino Cable Lug 6.0mm2 M6	1	PCS	0.5	0.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
401	Electrical	Cable Tie	Cable Tie 200mm (Black)	10	PACK	3.5	35	2025-02-17		
402	Electrical	Cable Tie	OK-IN Cable Tie 10" x 4.8mm x 100PCS Black	1	PKT	12	12	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
403	Electrical	Cable Tie	OK-IN Cable Tie 12" x 4.8mm x 100PCS Black	1	PKT	13	13	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
404	Electrical	Cable Tie	OK-IN Cable Tie 8" x 3.6mm x 100PCS Black	1	PKT	7	7	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
405	Electrical	Cable Trunking	PVC Casing 2" x 4"	10	PCS	45	450	2025-08-13		
406	Electrical	Cable Trunking	PVC Trunking (3/4"/1"/1-1/2" x 3/4"/1" x 2"/2"/2" x 4")	1	SET	1315	1315			
407	Electrical	Ceiling Fan	Ceiling Fan KDK (Remote, 56")	9	UNIT	665	5985			Malay: Kipas siling
408	Electrical	Ceiling Fan	KDK K14PH 5 Blade 56" Remote Control Ceiling Fan DC Motor 5 Speed (PBR) 1 Unit RM360.00	1	SET	360	360	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
409	Electrical	Ceiling Fan	KDK K15VO Ceiling Fan 60" 3 Blade 5 Speed (Dark Brown)	1	SET	190	190	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
410	Electrical	Ceiling Fan	KDK K15VO Ceiling Fan 60" 3 Blade 5 Speed (White)	1	SET	170	170	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
411	Electrical	Ceiling Fan	KDK K15VO Ceiling Fan Regulator Type 3 Blade 60" 5 Speed (Dark Brown)	1	SET	190	190	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
412	Electrical	Ceiling Fan	Khind CF618 Ceiling Fan 60" 3 Blade 5 Speed (White/Black)	1	SET	125	125	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
413	Electrical	Conduit & Fittings	15A PVC Connector	1	BUNDL	18.00	18	2026-01-08		
414	Electrical	Conduit & Fittings	PVC Conduit 25mm (2.8m/Length)	143	UNIT	2.80	400.4			Malay: batang
415	Electrical	Conduit & Fittings	PVC Reducer Socket 32mm -> 25mm	6	UNIT	2.00	12	2025-08-13		
416	Electrical	Conduit & Trunking	PVC Conduit Pipe 100mm (10ft)	1	LTH	91.30	91.3	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
417	Electrical	Conduit & Trunking	PVC Conduit Pipe 100mm (Box)	1	PCS	85.50	85.5	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
418	Electrical	Conduit & Trunking	PVC Conduit Pipe 100mm 10ft + 90 Degree Elbow	1	UNIT	124	124			
419	Electrical	Conduit & Trunking	PVC Conduit Pipe 20mm (10ft)	1	LTH	6.8	6.8	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
420	Electrical	Conduit & Trunking	PVC Conduit Pipe 20mm (10ft) + G.I. U Clip 1pcs + PVC Elbow 90 Degree 1pcs		UNIT	10	0			
421	Electrical	Conduit & Trunking	PVC Conduit Pipe 20mm 10ft + 90 Degree Elbow		UNIT	9	0			
422	Electrical	Conduit & Trunking	PVC Conduit Pipe 25mm (10ft)	1	LTH	10.2	10.2	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
423	Electrical	Conduit & Trunking	PVC Conduit Pipe 25mm (10ft) + G.I. U Clip 1pcs + PVC Elbow 90 Degree 1pcs		UNIT	13	0			
424	Electrical	Conduit & Trunking	PVC Conduit Pipe 25mm (Box)	1	PCS	7.65	7.65	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
425	Electrical	Conduit & Trunking	PVC Conduit Pipe 25mm 10ft + 90 Degree Elbow		UNIT	14	0			
426	Electrical	Conduit & Trunking	PVC Conduit Pipe 32mm (10ft)	1	LTH	14.6	14.6	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
427	Electrical	Conduit & Trunking	PVC Conduit Pipe 32mm (Box)	1	PCS	11.3	11.3	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
428	Electrical	Conduit & Trunking	PVC Conduit Pipe 32mm 10ft + 90 Degree Elbow		UNIT	18	0			
429	Electrical	Conduit & Trunking	PVC Conduit Pipe 38mm (10ft)	1	LTH	17.4	17.4	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
430	Electrical	Conduit & Trunking	PVC Conduit Pipe 38mm (Box)	1	PCS	13	13	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
431	Electrical	Conduit & Trunking	PVC Conduit Pipe 38mm 10ft + 90 Degree Elbow		UNIT	22	0			
432	Electrical	Conduit & Trunking	PVC Conduit Pipe 50mm (10ft)	1	LTH	22.3	22.3	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
433	Electrical	Conduit & Trunking	PVC Conduit Pipe 50mm (Box)	1	PCS	19.8	19.8	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
434	Electrical	Conduit & Trunking	PVC Conduit Pipe 50mm 10ft + 90 Degree Elbow		UNIT	37	0			
435	Electrical	Conduit & Trunking	PVC Conduit Pipe 65mm (10ft)	1	LTH	40.2	40.2	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
436	Electrical	Conduit & Trunking	PVC Conduit Pipe 65mm (Box)	1	PCS	37.8	37.8	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
437	Electrical	Conduit & Trunking	PVC Conduit Pipe 65mm 10ft + 90 Degree Elbow		UNIT	57	0			
438	Electrical	Conduit & Trunking	PVC Conduit Pipe 80mm (10ft)	1	LTH	65.7	65.7	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
439	Electrical	Conduit & Trunking	PVC Conduit Pipe 80mm (Box)	1	PCS	59.4	59.4	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	verify_uom=1
440	Electrical	Conduit & Trunking	PVC Conduit Pipe 80mm 10ft + 90 Degree Elbow		UNIT	93	0			
441	Electrical	Conduit & Trunking	PVC Elbow 90 Degree 20mm	1	PKT	1.36	1.36	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
442	Electrical	Conduit & Trunking	PVC Elbow 90 Degree 25mm	1	PKT	1.36	1.36	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
443	Electrical	Conduit & Trunking	PVC End Cap 100mm	1	PKT	11	11	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
444	Electrical	Conduit & Trunking	PVC End Cap 25mm	1	PKT	1.46	1.46	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
445	Electrical	Conduit & Trunking	PVC End Cap 32mm	1	PKT	3.20	3.2	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
446	Electrical	Distribution Board	Consumer DB Box 12 Way	1	UNIT	185	185	2025-02-06		
447	Electrical	Distribution Board	DB Box 3-Phase 45-Way (Full Set)	1	UNIT	450	450			
448	Electrical	Distribution Board	EPS Metal DB EM3 3 Row x 15 Ways	1	PCS	300	300	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
449	Electrical	Distribution Board	EPS Metal DB EM4M2N 3 Row x 15 Ways + 1 x MCCB Slot + 2 x RCCB Slot	1	PCS	395	395	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
450	Electrical	Distribution Board	EPS Metal DB EM4M2N 3 Row x 18 Ways + 1 x MCCB Slot + 2 x RCCB Slot	1	PCS	450	450	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
451	Electrical	Distribution Board	GEB Metal DB GT314 3 Row x 14 Ways	1	PCS	160	160	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
452	Electrical	Distribution Board	GEB Metal DB GT414 4 Row x 14 Ways	1	PCS	195	195	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
453	Electrical	Distribution Board	Olson PVC DB 2 Row x 14 Ways	1	PCS	45	45	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
454	Electrical	Distribution Board	Olson PVC DB 3 Row x 15 Ways	1	PCS	55	55	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
455	Electrical	Earthing System	Copper Cable Clamp (Heavy Duty)	1	PCS	6.5	6.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
456	Electrical	Earthing System	Copper Cable Clamp (Light Duty)	1	PCS	2.5	2.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
457	Electrical	Earthing System	Copper Rod 12.7mm x 5ft (Local, No SIRIM)	1	LTH	15	15	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
458	Electrical	Earthing System	Copper Rod 13.7mm x 5ft (Local, No SIRIM)	1	LTH	17	17	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
459	Electrical	Earthing System	Copper Rod Joint For 12.7mm	1	PCS	4.5	4.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
460	Electrical	Earthing System	Copper Rod Joint For 13.7mm Heavy Duty	1	PCS	13	13	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
461	Electrical	Earthing System	Copper Rod Joint For 13.7mm Light Duty	1	PCS	6.5	6.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
462	Electrical	Earthing System	Earthing Rod 16mm x 0.5m	4	PCS	100.00	400			
463	Electrical	Earthing System	PVC-Link Earth Chamber 6" x 6" PVC	1	PCS	3	3	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
464	Electrical	Earthing System	SACT Earth Chamber 10" x 10" Concrete (No SIRIM)	1	PCS	38	38	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
465	Electrical	Earthing System	Taipoly Copper Rod 13.7mm x 5ft (SIRIM JKR)	1	LTH	48	48	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
466	Electrical	Electric Cable	Earth Cable 16mm2 G/Y (Estimate 15m)	15	M	10.50	157.5			
467	Electrical	Electric Cable	Electrical Cable 2.5mm2 (Black)	20	M	1	20	2025-08-13		
468	Electrical	Electric Cable	Mega Cable 1.5mm2 100m/Roll	6	ROLL	85	510			
469	Electrical	Electric Cable	Mega Cable 2.5mm2 100m/Roll	5	ROLL	128	640			
470	Electrical	Electric Cable	Mega PVC Cable 1.5mm2 (Black, SIRIM)	1	ROLL	92.00	92	2026-01-08		
471	Electrical	Electric Cable	Mega PVC Cable 1.5mm2 (Black, SIRIM)	2	ROLL	92	184	2026-01-08		
472	Electrical	Electric Cable	Mega PVC Cable 1.5mm2 (Green, SIRIM)	1	ROLL	92	92	2026-01-08		
473	Electrical	Electric Cable	Mega PVC Cable 1.5mm2 (Green, SIRIM)	2	ROLL	92	184	2026-01-08		
474	Electrical	Electric Cable	Mega PVC Cable 1.5mm2 (Red, SIRIM)	1	ROLL	92	92	2026-01-08		
475	Electrical	Electric Cable	Mega PVC Cable 1.5mm2 (Red, SIRIM)	2	ROLL	92	184	2026-01-08		
476	Electrical	Electric Cable	Mega PVC Cable 10mm2 (Black, SIRIM)	1	ROLL	350	350	2026-01-08		
477	Electrical	Electric Cable	Mega PVC Cable 2.5mm2 (Black, SIRIM)	1	ROLL	146	146	2026-01-08		
478	Electrical	Electric Cable	Mega PVC Cable 2.5mm2 (Green, SIRIM)	1	ROLL	146	146	2026-01-08		
479	Electrical	Electric Cable	Mega PVC Cable 2.5mm2 (Red, SIRIM)	1	ROLL	146.00	146	2026-01-08		
480	Electrical	Electric Cable	Mega PVC Cable 4mm2 (Green, SIRIM)	1	ROLL	243	243	2026-01-12	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
481	Electrical	Electrical Parts	PVC Insulation Tape 18mm x 6yd	10	PCS	0.5	5	2026-01-08		
482	Electrical	Electrical Parts	Schneider TeSys K Contactor LC1K1610U7 3P 16A Coil 230-240VAC	30	PCS	135	4050	2022-04-06	KVC Industrial Supplies Sdn Bhd	src=2022-04-07 SO1100906266 - KVC Industrial Supplies Sdn Bhd.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
483	Electrical	Emergency Light	Econlite LE115 Emergency Light (BOMBA SIRIM Approved)	1	SET	73	73	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
484	Electrical	Emergency Light	Kelip-Kelip BE1ST 12L44P(B) Emergency Light (BOMBA SIRIM Approved)	1	SET	53	53	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
485	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 10" x 12" x 6"	1	PCS	30	30	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
486	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 4" x 4" x 2"	1	PCS	3.5	3.5	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
487	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 4" x 4" x 4"	1	PCS	8	8	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
488	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 4" x 6" x 3"	1	PCS	7	7	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
489	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 4" x 6" x 4"	1	PCS	11	11	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
490	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 6" x 8" x 3"	1	PCS	10	10	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
491	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 6" x 8" x 4"	1	PCS	12	12	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
492	Electrical	Enclosure Box	TC PVC Enclosure Box Grey 8" x 10" x 4"	1	PCS	15	15	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
493	Electrical	Exit Sign	Econlite LE908 SL Exit Sign (BOMBA SIRIM Approved)	1	SET	105	105	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
494	Electrical	Exit Sign	Kelip-Kelip BE1ST 101B Exit Sign (BOMBA SIRIM Approved)	1	SET	75	75	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
495	Electrical	Heat Shrink Tube	Heat Shrink Tube Black 10mm	7	M	3.5	24.5	2025-05-06		
496	Electrical	Heat Shrink Tube	Heat Shrink Tube Black 16mm	7	M	4.5	31.5	2025-05-06		
497	Electrical	Heat Shrink Tube	Heat Shrink Tube Black 25mm	7	M	6	42	2025-05-06		
498	Electrical	Heat Shrink Tube	Heat Shrink Tube Black 4mm	7	M	2	14	2025-05-06		
499	Electrical	Heat Shrink Tube	Heat Shrink Tube Black 6mm	7	M	2.5	17.5	2025-05-06		
500	Electrical	Industrial Plug & Socket	Industrial Connector Socket/Wall Socket IP44 16A 4P	1	PCS	13	13	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
501	Electrical	Industrial Plug & Socket	Industrial Connector Socket/Wall Socket IP44 16A 5P	1	PCS	15	15	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
502	Electrical	Industrial Plug & Socket	Industrial Connector Socket/Wall Socket IP44 32A 3P	1	PCS	11	11	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
503	Electrical	Industrial Plug & Socket	Industrial Connector Socket/Wall Socket IP44 32A 4P	1	PCS	13	13	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
504	Electrical	Industrial Plug & Socket	Industrial Connector Socket/Wall Socket IP44 32A 5P	1	PCS	15	15	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
505	Electrical	Industrial Plug & Socket	Industrial Plug IP44 16A 3P	1	PCS	9	9	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
506	Electrical	Industrial Plug & Socket	Industrial Plug IP44 16A 4P	1	PCS	11	11	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
507	Electrical	Industrial Plug & Socket	Industrial Plug IP44 16A 5P	1	PCS	14	14	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
508	Electrical	Industrial Plug & Socket	Industrial Plug IP44 32A 3P	1	PCS	9	9	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
509	Electrical	Industrial Plug & Socket	Industrial Plug IP44 32A 4P	1	PCS	11	11	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
510	Electrical	Industrial Plug & Socket	Industrial Plug IP44 32A 5P	1	PCS	14	14	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	Generic China brand
511	Electrical	Isolator Switch	Schneider Weatherproof Isolator Switch 35A 3P WHT35	1	PCS	88	88	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
512	Electrical	Isolator Switch	Weatherproof Isolator Switch 35A 3P SBE	1	PCS	30	30	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
513	Electrical	kWh Submeter	Henly Digital kWh Submeter 240V 60A (No SIRIM)	1	PCS	68	68	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
514	Electrical	kWh Submeter	Henly Digital kWh Submeter 415V 100A (No SIRIM)	1	PCS	230	230	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
515	Electrical	LED Batten	Newton LED Batten 2ft Single Fitting C/W Minlite LED Tube 18W 6500K (SIRIM)	1	SET	17	17	2026-01-27	CHUAH ELECTRICAL & HARDWARE SUPPLIES	
