No,Category,Subcategory,Description,Qty,UOM,Price/Unit (RM),Total (RM),Update Date,Supplier,Note
354,Aluminium,Door & Window Accessories,"Folding Door Flush Bolt 6"" Silver",1,PCS,4.5,4.5,8/11/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
355,Aluminium,Door & Window Accessories,Folding Door Gasket,1,PCS,1,1,10/10/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
356,Aluminium,Door & Window Accessories,Folding Door Gasket,1,PCS,1,1,10/10/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
357,Aluminium,Door & Window Accessories,Folding Door Hinge 89A Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
358,Aluminium,Door & Window Accessories,Folding Door Hinge 89A Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
359,Aluminium,Door & Window Accessories,Folding Door Hinge 89A Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
360,Aluminium,Door & Window Accessories,Folding Door Hinge 89A Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
361,Aluminium,Door & Window Accessories,Folding Door Hinge 89B Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
362,Aluminium,Door & Window Accessories,Folding Door Hinge 89B Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
363,Aluminium,Door & Window Accessories,Folding Door Hinge 89B Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
364,Aluminium,Door & Window Accessories,Folding Door Hinge 89B Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
365,Aluminium,Door & Window Accessories,Folding Door Hinge 89C Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
366,Aluminium,Door & Window Accessories,Folding Door Hinge 89C Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
367,Aluminium,Door & Window Accessories,Folding Door Hinge 89C Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
368,Aluminium,Door & Window Accessories,Folding Door Hinge 89C Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
369,Aluminium,Door & Window Accessories,Folding Door Hinge 89D Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
370,Aluminium,Door & Window Accessories,Folding Door Hinge 89D Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
371,Aluminium,Door & Window Accessories,Folding Door Hinge 89D Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
372,Aluminium,Door & Window Accessories,Folding Door Hinge 89D Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
373,Aluminium,Door & Window Accessories,Folding Door Hinge 89E Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
374,Aluminium,Door & Window Accessories,Folding Door Hinge 89E Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
375,Aluminium,Door & Window Accessories,Folding Door Hinge 89E Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
376,Aluminium,Door & Window Accessories,Folding Door Hinge 89E Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
377,Aluminium,Door & Window Accessories,Folding Door Hinge 89F Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
378,Aluminium,Door & Window Accessories,Folding Door Hinge 89F Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
379,Aluminium,Door & Window Accessories,Folding Door Hinge 89F Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
380,Aluminium,Door & Window Accessories,Folding Door Hinge 89F Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
381,Aluminium,Door & Window Accessories,Folding Door Hinge 89G Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
382,Aluminium,Door & Window Accessories,Folding Door Hinge 89G Black,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
383,Aluminium,Door & Window Accessories,Folding Door Hinge 89G Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
384,Aluminium,Door & Window Accessories,Folding Door Hinge 89G Silver,1,PCS,18,18,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
385,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12""",1,PAIR,15.5,15.5,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
386,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12""",1,PAIR,15.5,15.5,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
387,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12""",1,PAIR,15.5,15.5,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
388,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12""",1,PAIR,15.5,15.5,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
389,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12"" (Grade 202)",1,PAIR,13.5,13.5,19/6/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
390,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12"" (Grade 202)",1,PAIR,13.5,13.5,19/6/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
391,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12"" (Grade 202)",1,PAIR,13.5,13.5,19/6/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
392,Aluminium,Door & Window Accessories,"Friction Stay SS304 3-12"" (Grade 202)",1,PAIR,13.5,13.5,19/6/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
393,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-16"" (Grade 202)",1,PAIR,10.5,10.5,29/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
394,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-16"" (Grade 202)",1,PAIR,10.5,10.5,29/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
395,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-16"" (Grade 202)",1,PAIR,10.5,10.5,29/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
396,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-16"" (Grade 202)",1,PAIR,10.5,10.5,29/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
397,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-24"" (Grade 202)",1,PAIR,26,26,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
398,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-24"" (Grade 202)",1,PAIR,26,26,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
399,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-24"" (Grade 202)",1,PAIR,26,26,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
400,Aluminium,Door & Window Accessories,"Friction Stay SS304 4-24"" (Grade 202)",1,PAIR,26,26,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
401,Aluminium,Door & Window Accessories,"Friction Stay SS304 5-20"" (Grade 202)",1,PAIR,20,20,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
402,Aluminium,Door & Window Accessories,"Friction Stay SS304 5-20"" (Grade 202)",1,PAIR,20,20,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
403,Aluminium,Door & Window Accessories,"Friction Stay SS304 5-20"" (Grade 202)",1,PAIR,20,20,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
404,Aluminium,Door & Window Accessories,"Friction Stay SS304 5-20"" (Grade 202)",1,PAIR,20,20,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
405,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-12"" (BB)",1,PAIR,3.6,3.6,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
406,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-12"" (BB)",1,PAIR,3.6,3.6,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
407,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-12"" (BB)",1,PAIR,3.6,3.6,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
408,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-12"" (BB)",1,PAIR,3.6,3.6,14/6/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
409,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-16""",1,PAIR,9.5,9.5,2/2/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
410,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-16""",1,PAIR,9.5,9.5,2/2/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
411,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-16""",1,PAIR,9.5,9.5,2/2/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
412,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-16""",1,PAIR,9.5,9.5,2/2/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
413,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-8"" (BB)",1,PAIR,4,4,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
414,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-8"" (BB)",1,PAIR,4,4,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
415,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-8"" (BB)",1,PAIR,4,4,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
416,Aluminium,Door & Window Accessories,"Friction Stay SS430 4-8"" (BB)",1,PAIR,4,4,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
417,Aluminium,Door & Window Accessories,Gasket 1048,1,ROLL,151.7,151.7,17/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
418,Aluminium,Door & Window Accessories,Gasket 1048,1,ROLL,151.7,151.7,17/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
419,Aluminium,Door & Window Accessories,Gasket 1048,1,ROLL,151.7,151.7,17/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
420,Aluminium,Door & Window Accessories,Gasket 1048,1,ROLL,151.7,151.7,17/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
421,Aluminium,Door & Window Accessories,Gasket 1058,1,ROLL,117.6,117.6,12/1/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
422,Aluminium,Door & Window Accessories,Gasket 1058,1,ROLL,117.6,117.6,12/1/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
423,Aluminium,Door & Window Accessories,Gasket 1058,1,ROLL,117.6,117.6,12/1/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
424,Aluminium,Door & Window Accessories,Gasket 1065,1,ROLL,170,170,13/12/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
425,Aluminium,Door & Window Accessories,Gasket 1065,1,ROLL,170,170,13/12/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
426,Aluminium,Door & Window Accessories,Gasket 1407,1,ROLL,87.3,87.3,22/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
427,Aluminium,Door & Window Accessories,Gasket 1407,1,ROLL,87.3,87.3,22/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
428,Aluminium,Door & Window Accessories,Gasket 1600 Mosquito Netting,1,ROLL,82,82,23/3/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
429,Aluminium,Door & Window Accessories,Gasket 1600 Mosquito Netting,1,ROLL,82,82,23/3/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
430,Aluminium,Door & Window Accessories,Gasket 2152,1,ROLL,59,59,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
431,Aluminium,Door & Window Accessories,Gasket 2152,1,ROLL,59,59,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
432,Aluminium,Door & Window Accessories,Gasket 2566,1,ROLL,110.6,110.6,18/5/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
433,Aluminium,Door & Window Accessories,Gasket 2566,1,ROLL,110.6,110.6,18/5/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
434,Aluminium,Door & Window Accessories,Gasket 2566 153m,3,ROLL,84,252,10/6/2022,Wintech Poly Industries Sdn Bhd,src=2022-05-16 WTP2205-079 - WINTECH POLY INDUSTRIES SDN BHD.pdf;invoice=WTP2206-081;normalized_case=1
435,Aluminium,Door & Window Accessories,Gasket 3320,1,ROLL,107.6,107.6,5/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
436,Aluminium,Door & Window Accessories,Gasket 3320,1,ROLL,107.6,107.6,5/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
437,Aluminium,Door & Window Accessories,Gasket 494,1,ROLL,45,45,28/11/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
438,Aluminium,Door & Window Accessories,Gasket 494,1,ROLL,45,45,28/11/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
439,Aluminium,Door & Window Accessories,Gasket 6154,1,ROLL,152,152,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
440,Aluminium,Door & Window Accessories,Gasket 6154,1,ROLL,152,152,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
441,Aluminium,Door & Window Accessories,Gasket 6154 153m,3,ROLL,137,411,10/6/2022,Wintech Poly Industries Sdn Bhd,src=2022-05-16 WTP2205-079 - WINTECH POLY INDUSTRIES SDN BHD.pdf;invoice=WTP2206-081;normalized_case=1
442,Aluminium,Door & Window Accessories,Gasket 6154 Casement Fixed Panel,1,ROLL,152,152,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
443,Aluminium,Door & Window Accessories,Gasket 6154 Casement Fixed Panel,1,ROLL,152,152,13/10/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
444,Aluminium,Door & Window Accessories,Gasket 6154L,1,ROLL,67.6,67.6,25/4/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
445,Aluminium,Door & Window Accessories,Gasket 6154L,1,ROLL,67.6,67.6,25/4/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
446,Aluminium,Door & Window Accessories,Gasket 6154L 153m,1,ROLL,180,180,10/6/2022,Wintech Poly Industries Sdn Bhd,src=2022-05-16 WTP2205-079 - WINTECH POLY INDUSTRIES SDN BHD.pdf;invoice=WTP2206-081;normalized_case=1
447,Aluminium,Door & Window Accessories,Gasket 6980,1,ROLL,107.6,107.6,22/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
448,Aluminium,Door & Window Accessories,Gasket 6980,1,ROLL,107.6,107.6,22/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
449,Aluminium,Door & Window Accessories,Gasket F18,1,ROLL,28,28,22/2/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
450,Aluminium,Door & Window Accessories,Gasket F18,1,ROLL,28,28,22/2/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
451,Aluminium,Door & Window Accessories,Gasket F18S 153m,3,ROLL,29.25,87.75,6/9/2021,Wintech Poly Industries Sdn Bhd,src=2021-09-06 WTP2109-056 - WINTECH POLY INDUSTRIES SDN BHD.pdf;normalized_case=1
452,Aluminium,Door & Window Accessories,Gasket GW-1,1,ROLL,71.2,71.2,5/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
453,Aluminium,Door & Window Accessories,Gasket GW-1,1,ROLL,71.2,71.2,5/5/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
454,Aluminium,Door & Window Accessories,Glass Clip GC08 12mm,1,PCS,12,12,17/2/2021,,
455,Aluminium,Door & Window Accessories,Glass Clip GC08 12mm,1,PCS,12,12,17/2/2021,,
456,Aluminium,Door & Window Accessories,Grill Door Handle Lever,1,PCS,76,76,31/1/2026,MY STEEL HARDWARE SDN BHD,
457,Aluminium,Door & Window Accessories,Grille Door Handle Lever,1,PCS,76,76,,,
458,Aluminium,Door & Window Accessories,Grille Door Handle Lever,1,PCS,76,76,,,
459,Aluminium,Door & Window Accessories,GW Telescopic Set 2+1,1,PCS,3,3,15/9/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
460,Aluminium,Door & Window Accessories,GW Telescopic Set 2+1,1,PCS,3,3,15/9/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
461,Aluminium,Door & Window Accessories,Hanging Door Track FD9906 NA,1,PCS,54.1,54.1,18/9/2021,DRAGON CITY CONSTRUCTION SDN BHD,
462,Aluminium,Door & Window Accessories,"Masking Tape 1""",1,ROLL,8.44,8.44,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
463,Aluminium,Door & Window Accessories,"Masking Tape 1""",1,PKT,12,12,15/9/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
464,Aluminium,Door & Window Accessories,"Masking Tape 6/8""",1,ROLL,5.63,5.63,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
465,Aluminium,Door & Window Accessories,"Masking Tape 6/8""",1,PKT,5.9,5.9,7/8/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
466,Aluminium,Door & Window Accessories,"Metal Plate - Steel Strip 1"" x 12""",1,PKT,12,12,15/9/2022,YIT LOONG BUILDING MATERIALS SDN BHD,For Aluminium/Glass Fitting
467,Aluminium,Door & Window Accessories,"Metal Plate - Steel Strip 1"" x 12""",1,PKT,12,12,15/9/2022,YIT LOONG BUILDING MATERIALS SDN BHD,For Aluminium/Glass Fitting
468,Aluminium,Door & Window Accessories,ML7025-SS Armor Lever Mortise,1,SET,60,60,5/5/2021,YIT LOONG BUILDING MATERIALS SDN BHD,
469,Aluminium,Door & Window Accessories,ML7025-SS Armor Lever Mortise,1,SET,60,60,5/5/2021,YIT LOONG BUILDING MATERIALS SDN BHD,
470,Aluminium,Door & Window Accessories,Multipoint Catches 6mm MP804,1,PCS,0.9,0.9,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
471,Aluminium,Door & Window Accessories,Multipoint Catches 6mm MP804,1,PCS,0.9,0.9,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
472,Aluminium,Door & Window Accessories,Multipoint Lock Can MP807 12mm,1,PCS,1.8,1.8,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
473,Aluminium,Door & Window Accessories,Multipoint Lock Can MP807 12mm,1,PCS,1.8,1.8,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
474,Aluminium,Door & Window Accessories,Multipoint Push Rod MP808 30mm,1,PCS,1.3,1.3,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
475,Aluminium,Door & Window Accessories,Multipoint Push Rod MP808 30mm,1,PCS,1.3,1.3,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
476,Aluminium,Door & Window Accessories,Multipoint PVC Latch Bolt Big MP923B,1,PAIR,3.8,3.8,9/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
477,Aluminium,Door & Window Accessories,Multipoint PVC Latch Bolt Big MP923B,1,PAIR,3.8,3.8,9/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
478,Aluminium,Door & Window Accessories,Multipoint PVC Latch Keeper MP921 White,1,PCS,0.7,0.7,14/3/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
479,Aluminium,Door & Window Accessories,Multipoint PVC Latch Keeper MP921 White,1,PCS,0.7,0.7,14/3/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
480,Aluminium,Door & Window Accessories,Multipoint Side Stopper MP924,1,PCS,1,1,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
481,Aluminium,Door & Window Accessories,Multipoint Side Stopper MP924,1,PCS,1,1,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
482,Aluminium,Door & Window Accessories,Multipoint Top Stopper MP925,1,PCS,1,1,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
483,Aluminium,Door & Window Accessories,Multipoint Top Stopper MP925,1,PCS,1,1,11/8/2023,YIT LOONG BUILDING MATERIALS SDN BHD,
484,Aluminium,Door & Window Accessories,NM2015/D60 SN Armor,1,PAIR,75,75,26/3/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
485,Aluminium,Door & Window Accessories,NM2015/D60 SN Armor,1,PAIR,75,75,26/3/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
486,Aluminium,Door & Window Accessories,Nylon Floor Guide AFG1002 (SD 790),1,PCS,20,20,8/2/2021,,
487,Aluminium,Door & Window Accessories,Nylon Floor Guide AFG1002 (SD 790),1,PCS,20,20,8/2/2021,,
488,Aluminium,Door & Window Accessories,Offset Pivot Hinge 36-450,1,PCS,65,65,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
489,Aluminium,Door & Window Accessories,Offset Pivot Hinge 36-450,1,PCS,65,65,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
490,Aluminium,Door & Window Accessories,"Offset Pivot Hinge 6"" 911A",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
491,Aluminium,Door & Window Accessories,"Offset Pivot Hinge 6"" 911A",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
492,Aluminium,Door & Window Accessories,"Offset Pivot Hinge 6"" 911A BK",1,PCS,30,30,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
493,Aluminium,Door & Window Accessories,"Offset Pivot Hinge 6"" 911A BK",1,PCS,30,30,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
494,Aluminium,Door & Window Accessories,"Offset Pivot Hinge 6"" 911A WH",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
495,Aluminium,Door & Window Accessories,"Offset Pivot Hinge 6"" 911A WH",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
496,Aluminium,Door & Window Accessories,OFP0030 Sliding Door Pull,1,PAIR,22,22,14/1/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
497,Aluminium,Door & Window Accessories,OFP0030 Sliding Door Pull,1,PAIR,22,22,14/1/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
498,Aluminium,Door & Window Accessories,OFP0030 Sliding Door Pull MB,1,PAIR,22,22,20/9/2021,YIT LOONG BUILDING MATERIALS SDN BHD,
499,Aluminium,Door & Window Accessories,OFP0030 Sliding Door Pull MB,1,PAIR,22,22,20/9/2021,YIT LOONG BUILDING MATERIALS SDN BHD,
500,Aluminium,Door & Window Accessories,"Patio Handle 5"" BK",1,PCS,4,4,15/8/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
501,Aluminium,Door & Window Accessories,"Patio Handle 5"" BK",1,PCS,4,4,15/8/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
502,Aluminium,Door & Window Accessories,"Patio Handle 5"" WH",1,PCS,4,4,15/8/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
503,Aluminium,Door & Window Accessories,"Patio Handle 5"" WH",1,PCS,4,4,15/8/2022,YIT LOONG BUILDING MATERIALS SDN BHD,
504,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 36-450",1,PCS,25,25,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
505,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 36-450",1,PCS,25,25,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
506,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 911A",1,PCS,25,25,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
507,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 911A",1,PCS,25,25,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
508,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 911A BK",1,PCS,25,25,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
509,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 911A BK",1,PCS,25,25,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
510,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 911A WH",1,PCS,25,25,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
511,Aluminium,Door & Window Accessories,"Pivot Hinge 5"" 911A WH",1,PCS,25,25,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
512,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 36-450",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
513,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 36-450",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
514,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 911A",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
515,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 911A",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
516,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 911A BK",1,PCS,30,30,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
517,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 911A BK",1,PCS,30,30,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
518,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 911A WH",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
519,Aluminium,Door & Window Accessories,"Pivot Hinge 6"" 911A WH",1,PCS,30,30,28/8/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
520,Aluminium,Door & Window Accessories,Profile Cylinder 70mm (Single),1,PCS,25,25,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
521,Aluminium,Door & Window Accessories,Profile Cylinder 70mm (Single),1,PCS,25,25,28/9/2024,YIT LOONG BUILDING MATERIALS SDN BHD,
522,Aluminium,Door & Window Accessories,PVC Sealing Strip WS01,2,PCS,1.2,2.4,13/8/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
523,Aluminium,Door & Window Accessories,PVC Sealing Strip WS01,2,PCS,1.2,2.4,13/8/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
524,Aluminium,Door & Window Accessories,PVC Sealing Strip WS03,2,PCS,1.2,2.4,13/8/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
525,Aluminium,Door & Window Accessories,PVC Sealing Strip WS03,2,PCS,1.2,2.4,13/8/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
526,Aluminium,Door & Window Accessories,PVC Sealing Strip WS05,2,PCS,1.2,2.4,13/8/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
527,Aluminium,Door & Window Accessories,PVC Sealing Strip WS05,2,PCS,1.2,2.4,13/8/2025,YIT LOONG BUILDING MATERIALS SDN BHD,
528,Aluminium,Door & Window Accessories,PVC Slider 162 5mm x 6mm,1,PCS,0.8,0.8,6/5/2021,YIT LOONG BUILDING MATERIALS SDN BHD,
529,Aluminium,Door & Window Accessories,PVC Slider 162 5mm x 6mm,1,PCS,0.8,0.8,6/5/2021,YIT LOONG BUILDING MATERIALS SDN BHD,
